47.png	12	-3	6	1	4.436279773712158
48.png	0	1	27	0	2.774907112121582
49.png	0	-3	11	0	5.143999099731445
50.png	-12	19	4	0	3.8843162059783936
51.png	0	-17	9	1	3.8048884868621826
52.png	-1	14	15	0	3.48185658454895
53.png	-3	-4	30	1	4.989664554595947
54.png	0	-34	7	1	6.0335373878479
55.png	15	21	23	0	3.3034706115722656
56.png	0	-22	2	0	0.426533579826355
57.png	10	-6	4	1	3.8660950660705566
58.png	2	2	5	1	0.3740982711315155
59.png	2	3	4	0	1.1804856061935425
60.png	8	-2	4	0	2.4075005054473877
61.png	0	13	3	1	3.02742862701416
62.png	1	-6	1	0	3.5836901664733887
63.png	-1	-6	27	1	2.824643611907959
64.png	-9	-3	23	1	1.0475677251815796
65.png	2	9	23	1	3.1171908378601074
66.png	8	3	0	1	5.49232816696167
67.png	19	-2	18	0	1.7989552021026611
68.png	4	-1	11	0	2.8837273120880127
69.png	7	-18	11	1	5.695571422576904
70.png	-7	-12	21	1	3.4259085655212402
71.png	10	-3	25	0	5.240322589874268
72.png	12	31	21	1	3.607722520828247
73.png	-19	0	15	0	3.6297528743743896
74.png	-6	0	19	1	1.009120225906372
75.png	-10	15	4	1	5.843122482299805
76.png	11	3	7	0	1.7700966596603394
77.png	-9	6	28	0	0.006803134456276894
78.png	23	-7	23	0	5.3390374183654785
79.png	3	0	21	0	4.08978271484375
80.png	12	-23	28	0	0.372636079788208
81.png	16	-13	12	1	1.367871880531311
82.png	0	6	21	1	3.3782737255096436
83.png	-12	8	19	0	2.063706398010254
84.png	0	0	17	1	2.7958104610443115
85.png	2	13	19	1	5.682077884674072
86.png	7	8	17	0	1.2148802280426025
87.png	-1	-17	6	0	5.305226802825928
88.png	-2	-5	12	1	1.4871883392333984
89.png	-22	-16	23	1	4.075974941253662
90.png	0	-11	21	0	5.537021636962891
91.png	0	-15	1	0	5.816821098327637
92.png	21	-17	13	0	1.7931166887283325
93.png	16	-19	3	0	1.3008593320846558
94.png	29	20	2	1	1.0691334009170532
95.png	25	12	7	1	3.4329140186309814
96.png	-12	19	21	1	0.8128276467323303
97.png	1	-6	12	0	0.048827625811100006
98.png	10	0	15	0	5.175823211669922
99.png	-35	5	0	1	2.983619451522827
100.png	4	9	8	0	3.019519805908203
101.png	-9	-1	9	0	1.7018579244613647
102.png	-1	-1	4	0	6.256277561187744
103.png	8	17	4	0	3.9732115268707275
104.png	-4	-3	15	1	0.2581237256526947
105.png	-12	14	14	1	6.026210784912109
106.png	-13	-11	27	0	2.7717769145965576
107.png	20	7	27	0	6.068830966949463
108.png	-10	-21	28	1	5.629325866699219
109.png	-26	29	7	0	5.840293884277344
110.png	-7	14	22	1	6.250722408294678
111.png	-5	-27	9	1	3.4374442100524902
112.png	0	30	13	1	0.3293576240539551
113.png	8	7	25	0	1.0679359436035156
114.png	-12	-24	12	0	3.1172289848327637
115.png	-13	-18	7	0	1.109786033630371
116.png	3	0	28	1	5.217667102813721
117.png	-6	5	27	0	2.896493434906006
118.png	-12	9	11	1	1.1590476036071777
119.png	-23	1	8	1	1.7823699712753296
120.png	18	-31	14	1	1.2137707471847534
121.png	-3	-5	17	0	3.418074369430542
122.png	-5	6	10	0	3.3646047115325928
123.png	4	8	0	1	6.078778266906738
124.png	-4	-1	3	0	2.681809902191162
125.png	-40	-3	3	1	5.997994422912598
126.png	-9	-4	10	0	0.09188893437385559
127.png	25	0	8	0	1.2232754230499268
128.png	13	5	1	1	3.193960666656494
129.png	-2	17	19	0	3.0734243392944336
130.png	9	-29	15	0	0.28254446387290955
131.png	-37	2	20	1	3.839056968688965
132.png	8	-9	1	1	1.2243455648422241
133.png	21	7	9	0	1.2430850267410278
134.png	-26	0	5	0	2.6854312419891357
135.png	22	15	7	1	5.138093948364258
136.png	-21	13	29	1	1.3143281936645508
137.png	0	-26	6	1	1.5818289518356323
138.png	4	0	28	0	3.733374834060669
139.png	14	28	10	0	1.0099732875823975
140.png	27	-1	9	1	4.146106243133545
141.png	-37	-20	24	0	4.911803722381592
142.png	11	1	9	0	1.7745636701583862
143.png	7	0	12	0	4.330692291259766
144.png	0	-22	3	1	2.955122709274292
145.png	0	-1	7	0	5.458460330963135
146.png	0	25	29	0	1.1236211061477661
147.png	12	-19	7	0	5.495248794555664
148.png	3	-11	11	0	5.3336334228515625
149.png	-9	0	30	0	4.996493339538574
150.png	0	3	30	0	6.260575771331787
151.png	-4	-1	27	1	1.483995795249939
152.png	31	-15	14	1	5.538608074188232
153.png	0	0	18	1	4.306918621063232
154.png	-3	20	21	1	2.29235577583313
155.png	6	0	29	0	0.5259438157081604
156.png	8	-6	13	1	3.7719833850860596
157.png	13	-2	26	1	1.3209655284881592
158.png	20	5	12	1	1.6121717691421509
159.png	-18	0	29	1	1.638822317123413
160.png	8	0	16	0	5.758987903594971
161.png	36	-11	25	0	2.534841775894165
162.png	21	-2	26	1	1.648231863975525
163.png	-1	-1	20	0	3.361624240875244
164.png	1	13	4	1	2.3482515811920166
165.png	-16	0	6	0	0.7137274146080017
166.png	14	-34	2	0	5.1025776863098145
167.png	1	4	23	0	4.9347758293151855
168.png	9	22	28	0	5.709259510040283
169.png	-15	0	19	1	4.245446681976318
170.png	-4	-6	26	0	2.460639476776123
171.png	-28	-11	22	1	0.23899337649345398
172.png	8	6	22	0	2.986851215362549
173.png	-3	-2	9	1	1.1888309717178345
174.png	-7	2	27	1	3.1995959281921387
175.png	-7	-24	3	0	4.477532386779785
176.png	-31	24	29	0	2.1052048206329346
177.png	0	-10	0	0	4.486898422241211
178.png	-25	-1	17	1	0.5115149021148682
179.png	-10	3	27	0	5.282123565673828
180.png	-12	-13	13	0	0.7394403219223022
181.png	6	-18	18	1	5.592209815979004
182.png	4	5	28	0	3.834646701812744
183.png	-11	-16	26	1	1.547533631324768
184.png	12	4	8	1	3.1430208683013916
185.png	0	12	17	1	1.822157621383667
186.png	-4	-7	3	1	5.7409467697143555
187.png	-12	17	5	1	5.8407111167907715
188.png	-8	18	25	0	0.8342835903167725
189.png	10	20	2	1	5.396461009979248
190.png	12	-4	9	0	1.7539348602294922
191.png	0	-8	11	0	0.6052491068840027
192.png	0	1	0	0	0.17334382236003876
193.png	10	-21	11	1	1.8335685729980469
194.png	5	6	19	1	4.1942267417907715
195.png	-19	0	4	0	1.3875328302383423
196.png	4	0	3	0	3.676351547241211
197.png	-18	8	14	1	1.909556269645691
198.png	-9	14	6	0	4.6625590324401855
199.png	5	1	30	1	3.5863261222839355
200.png	16	11	23	0	5.355921745300293
201.png	-14	-16	22	0	4.476181507110596
202.png	-5	17	15	1	2.31459379196167
203.png	6	-14	25	1	5.79058837890625
204.png	5	-3	11	0	6.238292217254639
205.png	0	26	0	1	6.110559463500977
206.png	-14	-10	28	1	1.0778447389602661
207.png	7	-15	23	1	2.623718738555908
208.png	-9	-5	18	1	1.5602468252182007
209.png	-38	-21	8	0	5.646389484405518
210.png	10	7	6	0	5.4370293617248535
211.png	6	6	24	0	0.9244489669799805
212.png	12	17	8	0	6.2316670417785645
213.png	-11	-8	25	0	0.00996599905192852
214.png	0	0	28	1	4.045633316040039
215.png	0	5	17	0	3.114798069000244
216.png	7	-12	11	1	0.7381773591041565
217.png	1	15	5	0	4.657980442047119
218.png	15	26	9	0	6.0966362953186035
219.png	9	1	3	1	0.6961742043495178
220.png	0	-10	25	1	5.034423828125
221.png	7	2	15	0	4.279982566833496
222.png	24	0	11	1	1.1255778074264526
223.png	-8	-3	2	0	5.069165229797363
224.png	-1	10	17	0	5.050741672515869
225.png	-16	0	12	0	2.724562644958496
226.png	-37	-10	9	1	5.07100248336792
227.png	-14	10	15	1	3.3011739253997803
228.png	-1	0	10	1	5.951827526092529
229.png	-3	0	1	1	2.9631142616271973
230.png	21	21	7	1	2.115814208984375
231.png	-18	-38	13	0	0.17609667778015137
232.png	-17	-2	19	0	0.3529418706893921
233.png	1	21	12	0	1.6198776960372925
234.png	-6	-3	9	0	4.240774154663086
235.png	-28	30	22	1	6.143115520477295
236.png	8	-27	28	1	2.384218454360962
237.png	31	-26	26	1	2.894177198410034
238.png	-13	-4	14	0	1.7498116493225098
239.png	21	0	21	0	3.8495595455169678
240.png	3	-6	0	0	3.470634698867798
241.png	18	3	8	0	3.951658248901367
242.png	3	3	1	0	0.6202130317687988
243.png	-5	8	7	0	1.569494605064392
244.png	-18	-1	3	1	1.5238168239593506
245.png	2	29	8	0	6.191275596618652
246.png	1	-7	18	0	6.026068210601807
247.png	20	-5	30	0	2.6370558738708496
248.png	-11	0	0	0	2.6882359981536865
249.png	17	6	10	1	4.10026216506958
250.png	-18	-1	4	1	5.218682289123535
251.png	-9	-6	13	0	5.5121355056762695
252.png	0	-25	0	0	4.674496650695801
253.png	3	-9	17	1	5.887291431427002
254.png	-25	-9	9	1	4.2674736976623535
255.png	-36	0	12	0	6.092337608337402
256.png	-23	0	29	0	3.6732168197631836
257.png	0	1	29	0	1.2613691091537476
258.png	-3	-1	7	0	0.5061458945274353
259.png	-8	-21	27	0	1.439164161682129
260.png	-3	3	4	0	2.010352373123169
261.png	-13	9	26	1	6.040229797363281
262.png	28	-5	22	0	4.6125030517578125
263.png	10	14	14	1	6.250530242919922
264.png	-2	-28	24	1	2.23982834815979
265.png	18	7	6	0	2.6834189891815186
266.png	-4	26	18	0	4.491785049438477
267.png	-28	1	2	1	5.141958713531494
268.png	0	1	2	1	4.09047269821167
269.png	4	-2	21	1	0.8057683706283569
270.png	17	-8	28	0	2.333184242248535
271.png	6	-2	7	1	3.370171546936035
272.png	-20	-1	24	1	2.0665597915649414
273.png	0	-20	11	0	6.193619728088379
274.png	5	0	21	1	3.2186007499694824
275.png	-33	-9	22	1	2.343615770339966
276.png	-1	-8	30	1	0.9313648343086243
277.png	-4	-8	26	0	1.137992262840271
278.png	4	2	0	1	0.3227948546409607
279.png	-3	-4	17	1	5.365153789520264
280.png	-13	-7	27	1	5.696831703186035
281.png	15	0	22	0	3.386685609817505
282.png	-5	3	7	1	4.826481819152832
283.png	16	41	24	1	1.462629795074463
284.png	-24	-15	10	1	0.5792721509933472
285.png	5	-1	16	1	6.101833343505859
286.png	-4	6	7	0	1.4505950212478638
287.png	-13	21	16	0	3.514737367630005
288.png	-6	-11	19	1	4.904801368713379
289.png	10	2	7	1	0.6563588976860046
290.png	-1	-2	29	0	3.7971909046173096
291.png	2	-3	4	0	3.049406051635742
292.png	3	-15	21	0	0.9472240805625916
293.png	16	1	21	1	1.6753923892974854
294.png	2	14	16	0	5.1944580078125
295.png	9	12	11	1	0.42788082361221313
296.png	1	-9	6	1	4.336533546447754
297.png	20	0	29	0	0.06320635974407196
298.png	5	4	24	1	1.2360167503356934
299.png	-8	-26	20	1	4.815544128417969
300.png	7	17	1	1	4.301255226135254
301.png	-8	-7	9	0	5.284753322601318
302.png	9	1	12	1	4.862239360809326
303.png	2	-2	6	1	3.6666409969329834
304.png	-2	9	6	1	0.590107262134552
305.png	-15	8	21	0	0.4435921609401703
306.png	4	14	4	1	5.783452033996582
307.png	-9	13	19	1	4.156651973724365
308.png	-4	6	21	1	6.127387046813965
309.png	15	-5	20	0	4.386868953704834
310.png	32	-34	27	1	6.126075267791748
311.png	25	-2	27	0	0.31040552258491516
312.png	1	21	22	0	2.9388017654418945
313.png	17	3	20	0	1.4780794382095337
314.png	0	-14	27	1	4.043545722961426
315.png	3	-6	11	0	3.90602445602417
316.png	30	10	14	0	0.12563014030456543
317.png	14	10	5	0	0.7415884733200073
318.png	4	-28	17	1	0.2331005036830902
319.png	-6	3	17	1	1.051831841468811
320.png	9	-30	9	1	6.214662075042725
321.png	-19	-7	17	1	0.6681435108184814
322.png	21	0	11	0	4.0665459632873535
323.png	-28	3	13	0	5.957406997680664
324.png	-2	-17	22	1	0.43294617533683777
325.png	14	17	14	1	4.804723739624023
326.png	-10	0	7	1	0.09901296347379684
327.png	-11	0	1	1	1.783320665359497
328.png	31	15	2	0	3.977635383605957
329.png	0	-7	17	1	2.642913818359375
330.png	-21	-2	8	1	5.510335922241211
331.png	8	-15	0	1	4.196841239929199
332.png	-2	4	24	1	4.559996604919434
333.png	-21	0	6	0	1.0321005582809448
334.png	6	-7	28	1	3.810811758041382
335.png	-29	2	24	1	5.292057514190674
336.png	1	-13	25	0	1.2344149351119995
337.png	13	-1	11	0	5.774138450622559
338.png	-7	0	8	1	4.7891621589660645
339.png	23	5	2	0	3.445645570755005
340.png	-18	-3	27	1	1.3768572807312012
341.png	7	-15	20	0	1.4215754270553589
342.png	2	14	22	0	4.98494291305542
343.png	2	17	30	1	0.09439990669488907
344.png	0	17	5	0	4.636335849761963
345.png	-11	14	24	0	2.0717766284942627
346.png	-3	3	23	1	4.446040630340576
347.png	10	-14	13	0	4.74513578414917
348.png	10	-26	21	1	5.797744274139404
349.png	-6	6	14	1	2.352658271789551
350.png	-2	2	29	0	4.068010330200195
351.png	-11	6	18	0	4.556167125701904
352.png	2	-13	20	0	4.465943336486816
353.png	-2	-7	10	0	2.9938316345214844
354.png	5	1	7	0	5.038395404815674
355.png	0	-3	12	1	1.056557297706604
356.png	22	-7	5	0	5.271274566650391
357.png	-2	24	5	0	0.4626367390155792
358.png	-2	27	12	1	3.0702602863311768
359.png	-6	3	27	0	0.23233477771282196
360.png	22	-9	16	0	2.862638473510742
361.png	-8	2	10	1	4.804590702056885
362.png	-7	2	1	0	1.8000223636627197
363.png	7	-1	22	1	3.539386749267578
364.png	4	0	25	0	4.225016117095947
365.png	3	10	13	0	3.616826295852661
366.png	-23	2	29	1	0.16501711308956146
367.png	-24	0	24	0	6.0791335105896
368.png	1	-26	15	0	1.1381956338882446
369.png	-2	-3	25	1	0.1535642296075821
370.png	8	2	15	1	3.9676012992858887
371.png	21	-1	27	0	5.557992458343506
372.png	-2	5	11	1	1.0986536741256714
373.png	-20	0	11	0	0.380917489528656
374.png	-15	-10	5	1	2.323871612548828
375.png	4	-20	26	0	4.559876918792725
376.png	0	-9	3	0	3.451303243637085
377.png	-1	9	20	1	5.637196063995361
378.png	0	0	2	1	0.3524782955646515
379.png	-15	-9	4	0	4.927309989929199
380.png	-10	-5	30	1	5.210944652557373
381.png	2	-2	17	0	2.1871724128723145
382.png	-3	-16	5	1	0.5680282115936279
383.png	-17	0	12	1	1.4837932586669922
384.png	-4	-1	5	0	4.656781196594238
385.png	-3	-15	10	0	0.07890984416007996
386.png	0	5	5	1	5.243714332580566
387.png	-16	1	12	0	4.617869853973389
388.png	-9	-31	4	0	4.923449993133545
389.png	0	26	18	0	3.64312481880188
390.png	-3	24	26	0	0.7755861878395081
391.png	25	-1	11	0	2.045369863510132
392.png	24	8	28	1	3.1476781368255615
393.png	5	-11	25	0	4.086151123046875
394.png	2	-3	26	1	2.9688401222229004
395.png	15	0	9	1	1.4900519847869873
396.png	0	-2	12	1	3.8829877376556396
397.png	0	9	12	1	4.235818862915039
398.png	-6	18	10	0	5.524362564086914
399.png	-17	-12	13	0	0.24437028169631958
400.png	28	2	18	1	2.319704055786133
401.png	-10	13	27	1	4.792735576629639
402.png	-6	30	15	1	1.1404107809066772
403.png	-3	-5	23	0	1.0141834020614624
404.png	15	-6	26	1	6.0556254386901855
405.png	-15	-4	17	1	3.4934911727905273
406.png	10	-12	3	1	3.968552350997925
407.png	19	18	0	1	2.2717905044555664
408.png	2	4	1	1	3.6281657218933105
409.png	-35	0	23	1	0.6157445311546326
410.png	15	12	17	0	5.394166469573975
411.png	18	0	30	0	4.448620796203613
412.png	21	1	0	0	3.504920482635498
413.png	32	5	19	1	3.856435537338257
414.png	0	20	8	0	5.835890769958496
415.png	-4	-26	2	0	0.7901524901390076
416.png	11	-11	22	1	2.6661248207092285
417.png	0	-10	1	0	1.0997002124786377
418.png	-6	-10	9	1	1.5583211183547974
419.png	-14	0	27	0	2.9086709022521973
420.png	-10	2	20	1	1.0518543720245361
421.png	1	16	3	0	0.278315931558609
422.png	8	-18	9	0	2.849151849746704
423.png	-29	-23	24	1	4.564112186431885
424.png	-28	11	9	0	1.0647398233413696
425.png	0	10	3	0	1.9904948472976685
426.png	6	-4	4	0	0.8666127920150757
427.png	1	0	24	1	2.556997299194336
428.png	-7	-19	8	0	4.252395153045654
429.png	5	0	26	0	1.883410096168518
430.png	9	-4	25	0	0.7004832029342651
431.png	0	2	20	0	4.695007801055908
432.png	12	0	14	1	1.141610860824585
433.png	10	23	28	1	5.452286720275879
434.png	-1	-1	28	0	2.972839117050171
435.png	1	2	29	1	5.893587589263916
436.png	-4	17	23	1	6.225185871124268
437.png	16	-2	9	1	6.1913676261901855
438.png	0	0	3	0	1.6830350160598755
439.png	2	-1	30	0	5.062570571899414
440.png	8	-13	7	1	2.6457314491271973
441.png	1	-4	22	1	4.350186824798584
442.png	31	-30	20	0	3.8206613063812256
443.png	24	2	14	1	1.9380669593811035
444.png	35	-23	14	1	2.1709117889404297
445.png	-11	-5	4	0	5.114056587219238
446.png	5	9	23	1	3.9480998516082764
447.png	-6	1	21	0	3.5298285484313965
448.png	0	-14	28	0	0.9728272557258606
449.png	-4	-4	0	1	4.031824111938477
450.png	7	-2	18	1	3.6204473972320557
451.png	-2	-5	6	1	4.163788318634033
452.png	-4	-2	20	1	3.8379130363464355
453.png	12	-22	22	1	3.923692226409912
454.png	0	24	21	0	4.989040374755859
455.png	9	0	15	0	1.8339358568191528
456.png	0	6	11	0	5.292984485626221
457.png	-4	2	9	0	0.8244302868843079
458.png	0	0	3	0	1.6601835489273071
459.png	0	0	0	1	3.8989741802215576
460.png	-1	0	15	0	0.9321998357772827
461.png	1	-8	6	0	0.6846239566802979
462.png	-7	-20	24	1	4.494011878967285
463.png	7	3	27	0	5.880542278289795
464.png	1	0	19	1	0.8604038953781128
465.png	-12	12	22	1	3.1537983417510986
466.png	27	26	18	1	2.3968143463134766
467.png	32	3	23	1	0.4850332736968994
468.png	-12	0	26	0	6.076455116271973
469.png	4	6	6	1	2.424558401107788
470.png	32	-3	27	1	0.7798004746437073
471.png	-18	-6	5	0	3.8907549381256104
472.png	44	-7	13	1	1.2608733177185059
473.png	3	2	13	0	5.635109901428223
474.png	0	-1	1	1	4.224156856536865
475.png	13	13	6	1	3.3178579807281494
476.png	5	-4	19	1	3.101086139678955
477.png	23	7	1	1	0.795516312122345
478.png	24	15	27	0	2.576563835144043
479.png	-1	-38	20	0	5.106934070587158
480.png	0	6	30	0	5.279635906219482
481.png	40	-22	24	1	2.2912447452545166
482.png	1	-3	8	0	1.0506778955459595
483.png	6	-24	19	1	2.8109264373779297
484.png	18	10	27	1	5.919971942901611
485.png	8	-7	22	0	0.9511496424674988
486.png	3	15	1	0	6.042646884918213
487.png	-10	0	25	0	4.571925163269043
488.png	3	0	2	1	2.9888293743133545
489.png	-16	-10	7	0	1.1787185668945313
490.png	-3	1	5	1	3.531738519668579
491.png	0	-11	2	0	2.8754312992095947
492.png	7	20	18	0	0.1567944884300232
493.png	26	5	16	1	1.4172544479370117
494.png	0	0	26	1	2.093984603881836
495.png	6	-24	12	0	3.514453172683716
496.png	1	3	9	0	5.542698383331299
497.png	3	10	3	1	0.6273700594902039
498.png	-3	8	15	0	0.43329817056655884
499.png	5	-4	19	0	0.35062897205352783
500.png	-26	-16	3	1	0.4464038014411926
501.png	0	-2	7	1	5.339357376098633
502.png	-5	9	11	0	2.4954795837402344
503.png	0	0	2	1	2.745697021484375
504.png	2	0	2	0	2.4480295181274414
505.png	-16	17	25	0	4.936817646026611
506.png	-4	-1	2	0	4.611214637756348
507.png	10	3	15	1	6.170616626739502
508.png	7	-4	19	0	4.465905666351318
509.png	0	-29	22	0	4.184422016143799
510.png	-3	21	21	0	5.232349872589111
511.png	1	22	24	0	0.8203170895576477
512.png	5	27	28	1	3.840881109237671
513.png	10	4	8	1	2.6692914962768555
514.png	0	14	11	1	4.247218608856201
515.png	10	-8	13	1	6.095134735107422
516.png	-8	4	13	1	4.122424602508545
517.png	3	-2	14	1	3.5313942432403564
518.png	-21	-22	6	1	4.120028495788574
519.png	0	-4	20	1	5.718120574951172
520.png	-6	-3	13	0	1.461785078048706
521.png	1	22	21	0	0.9936553239822388
522.png	10	5	20	1	1.4060745239257813
523.png	-9	-4	18	1	2.723222255706787
524.png	18	30	12	1	2.4293301105499268
525.png	-7	-2	5	0	2.035168170928955
526.png	-7	-29	30	1	4.575951099395752
527.png	30	1	8	1	2.5569145679473877
528.png	6	0	14	0	3.97882080078125
529.png	12	-6	3	0	5.060729026794434
530.png	-1	2	0	0	4.784982204437256
531.png	1	19	28	1	0.307651162147522
532.png	-13	0	27	0	3.103337287902832
533.png	0	-24	24	1	0.8633147478103638
534.png	-3	13	27	1	2.6813957691192627
535.png	-30	-13	7	1	3.385627508163452
536.png	0	-2	15	1	1.7846225500106812
537.png	-20	-18	0	1	2.5094363689422607
538.png	3	14	30	1	4.273224353790283
539.png	-32	35	0	0	1.9902147054672241
540.png	0	1	3	0	4.648092746734619
541.png	0	-12	1	1	3.0589146614074707
542.png	0	8	29	1	5.5495734214782715
543.png	-16	-19	0	1	1.160636305809021
544.png	-2	0	14	0	3.1603853702545166
545.png	2	3	11	0	0.08870997279882431
546.png	-7	-31	7	0	5.166863918304443
547.png	-7	8	0	0	4.117722034454346
548.png	-11	21	6	1	5.517500400543213
549.png	-27	-9	1	0	3.7154712677001953
550.png	-10	-1	10	1	5.897476673126221
551.png	-30	11	13	0	4.504528999328613
552.png	-8	20	28	0	1.0609040260314941
553.png	16	14	9	1	3.2992005348205566
554.png	-2	9	11	1	5.226926803588867
555.png	-3	0	27	0	0.26219233870506287
556.png	-9	-30	20	0	2.4960224628448486
557.png	8	-14	13	0	5.234143257141113
558.png	0	-33	11	0	4.247068405151367
559.png	-5	-3	26	0	2.812267303466797
560.png	20	16	11	1	2.1146492958068848
561.png	7	0	26	1	2.8798828125
562.png	-7	-39	14	0	0.06910223513841629
563.png	-5	0	19	0	5.074859142303467
564.png	2	-19	28	0	4.064495086669922
565.png	-24	18	24	1	1.1931202411651611
566.png	8	-3	5	0	2.4524645805358887
567.png	-2	2	17	1	4.997249603271484
568.png	-32	6	28	0	3.8862295150756836
569.png	22	-15	21	1	5.806705951690674
570.png	-9	-11	20	1	1.8435865640640259
571.png	3	-2	2	0	4.9221978187561035
572.png	-11	-13	29	0	1.6927257776260376
573.png	9	26	1	1	2.215853214263916
574.png	-21	-15	28	0	3.987833261489868
575.png	-27	-14	10	0	4.799346446990967
576.png	-4	-11	10	1	1.2623385190963745
577.png	-14	-21	2	0	4.046395301818848
578.png	-1	0	23	1	2.377809524536133
579.png	-24	-20	26	1	2.3135671615600586
580.png	1	1	6	0	3.7741281986236572
581.png	3	0	27	0	2.3635146617889404
582.png	-21	18	24	1	0.22755809128284454
583.png	14	-3	13	1	3.9558095932006836
584.png	4	-1	3	1	3.8260385990142822
585.png	4	7	22	1	5.409534454345703
586.png	-7	0	24	0	2.0539519786834717
587.png	-3	14	21	0	4.360617637634277
588.png	-12	11	17	0	1.6535122394561768
589.png	-26	1	10	1	5.382902145385742
590.png	-33	-10	25	1	4.7758564949035645
591.png	-3	-27	24	1	3.9652516841888428
592.png	0	-9	26	0	5.014425754547119
593.png	14	-34	1	0	1.84641695022583
594.png	-7	14	8	1	0.1684398353099823
595.png	-3	3	26	1	2.0093159675598145
596.png	-24	5	14	1	5.090281963348389
597.png	-2	-6	17	1	5.0853142738342285
598.png	-35	-17	20	1	4.155712604522705
599.png	8	-8	28	1	2.7846713066101074
600.png	24	-9	18	1	0.47455617785453796
601.png	25	30	14	1	2.4971821308135986
602.png	-2	6	6	0	5.898186683654785
603.png	-5	-8	9	1	4.737921714782715
604.png	4	-4	30	1	6.1230010986328125
605.png	29	18	18	0	4.994131088256836
606.png	7	0	30	1	5.037330627441406
607.png	6	4	29	0	3.5811946392059326
608.png	-12	4	18	0	1.315025806427002
609.png	-6	-14	1	0	1.3200541734695435
610.png	-11	1	3	0	2.3459091186523438
611.png	21	19	17	0	1.4598361253738403
612.png	5	0	14	1	4.709851264953613
613.png	-9	-6	28	0	1.1934396028518677
614.png	27	0	18	0	4.9195475578308105
615.png	-7	10	9	1	1.745954155921936
616.png	4	6	16	1	3.310368537902832
617.png	-11	0	8	1	5.866879463195801
618.png	-3	-22	1	0	2.6156909465789795
619.png	-5	1	28	0	2.718506336212158
620.png	22	-1	19	1	1.1069087982177734
621.png	29	-2	26	1	1.6865460872650146
622.png	-36	-6	1	0	2.203540563583374
623.png	20	-15	5	0	3.171997308731079
624.png	-1	0	19	0	5.691911697387695
625.png	-13	-2	20	0	3.3409783840179443
626.png	6	1	7	0	1.8263572454452515
627.png	18	0	22	1	1.9247890710830688
628.png	-12	11	28	0	5.524453639984131
629.png	-15	-2	26	0	2.952038526535034
630.png	32	11	12	1	4.906893730163574
631.png	-10	0	25	0	1.8458482027053833
632.png	17	19	11	0	4.625037670135498
633.png	6	29	22	1	5.3718767166137695
634.png	0	0	25	1	6.1370744705200195
635.png	-20	2	4	1	4.591789722442627
636.png	28	-4	14	1	1.8393726348876953
637.png	-1	7	19	1	4.2268524169921875
638.png	0	3	6	0	3.556765556335449
639.png	-9	4	1	1	0.9789744019508362
640.png	3	-15	8	0	3.8515515327453613
641.png	2	-14	19	0	2.1058340072631836
642.png	-16	25	4	0	6.0687432289123535
643.png	-6	-33	29	0	4.494852542877197
644.png	23	5	19	1	3.7352077960968018
645.png	0	15	30	0	4.508530139923096
646.png	18	5	26	0	4.803582668304443
647.png	0	28	25	0	0.28288668394088745
648.png	-9	-9	15	1	3.358767032623291
649.png	-2	30	30	0	1.1966596841812134
650.png	-8	-29	23	1	0.08860400319099426
651.png	24	-8	26	1	3.051298141479492
652.png	-1	0	0	1	2.2061140537261963
653.png	9	13	30	1	2.3070552349090576
654.png	5	-10	25	1	6.086482048034668
